trial_number	practice_or_real	date_time	subj_code	seed	number_of_blocks	up_resp	expName	block_num	filename	displayed_string	orientation	true_angle	tilt_direction	standard_position	adjust_stim_position	matched_angle	signed_error	absolute_error	RT	num_mouse_wheel_up	num_mouse_wheel_down
53	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_4_left	ycyc	upright	4	left	(26, 14)	(32, 9)	-9.0	-5.0	5.0	1211	0	9
54	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_11_left	7-44	upright	11	left	(1, 12)	(-34, 6)	-13.0	-2.0	2.0	1295	0	13
55	real	2022-10-12 14:38	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_2_right	ycyc	upright	2	right	(34, -14)	(-36, 3)	6.0	4.0	4.0	986	6	0
56	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_15_left	7-44	upright	15	left	(6, 12)	(10, -5)	-16.0	-1.0	1.0	2046	1	17
57	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_13_left	ycyc	upright	13	left	(36, 5)	(-19, 9)	-13.0	0.0	0.0	1236	0	13
58	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_9_right	7-44	upright	9	right	(-20, -12)	(37, 10)	1.0	-8.0	8.0	1336	1	0
59	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_3_right	7-44	inverted	3	right	(4, -10)	(-37, 8)	0.0	-3.0	3.0	961	0	0
60	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_16_left	ycyc	upright	16	left	(28, 1)	(4, -13)	-15.0	1.0	1.0	1403	0	15
61	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_8_right	ycyc	upright	8	right	(10, -1)	(33, 13)	1.0	-7.0	7.0	968	1	0
62	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_11_left	7-44	inverted	11	left	(4, -14)	(-22, 14)	-15.0	-4.0	4.0	1437	0	15
63	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_1_right	7-44	inverted	1	right	(16, 7)	(20, 4)	0.0	-1.0	1.0	778	0	0
64	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_4_left	7-44	upright	4	left	(17, 8)	(16, 4)	-9.0	-5.0	5.0	1813	0	9
65	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_8_left	7-44	inverted	8	left	(-18, -4)	(14, 11)	-13.0	-5.0	5.0	1778	0	13
66	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_3_left	ycyc	upright	3	left	(3, 2)	(25, -1)	-4.0	-1.0	1.0	2562	9	13
67	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_10_left	ycyc	inverted	10	left	(9, -9)	(-28, -2)	-10.0	0.0	0.0	1461	0	10
68	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_1_left	ycyc	upright	1	left	(-21, -14)	(-17, 5)	0.0	1.0	1.0	1177	0	0
69	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_9_right	ycyc	upright	9	right	(-16, 3)	(14, 14)	11.0	2.0	2.0	1228	11	0
70	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_8_left	7-44	upright	8	left	(6, 2)	(8, -14)	-9.0	-1.0	1.0	1035	0	9
71	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_5_right	7-44	upright	5	right	(37, -14)	(-19, -6)	0.0	-5.0	5.0	1062	0	0
72	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_6_right	7-44	upright	6	right	(-12, -14)	(34, -10)	0.0	-6.0	6.0	1629	0	0
73	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_13_left	ycyc	inverted	13	left	(-28, 5)	(32, -4)	-13.0	0.0	0.0	1271	0	13
74	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_14_left	7-44	upright	14	left	(-17, -6)	(-35, -3)	0.0	14.0	14.0	698	0	0
75	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_2_left	ycyc	inverted	2	left	(36, 9)	(14, -13)	-7.0	-5.0	5.0	2079	0	7
76	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_7_left	ycyc	inverted	7	left	(4, 9)	(-16, 0)	-3.0	4.0	4.0	1544	0	3
77	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_12_left	ycyc	inverted	12	left	(-20, -10)	(11, 10)	-12.0	0.0	0.0	1221	0	12
78	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(19, 9)	(2, 13)	-11.0	-3.0	3.0	1219	0	11
79	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_6_left	7-44	inverted	6	left	(-36, -10)	(-18, 3)	-9.0	-3.0	3.0	1094	0	9
80	real	2022-10-12 14:39	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_6_right	ycyc	inverted	6	right	(13, -11)	(25, 5)	0.0	-6.0	6.0	1136	0	0
81	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_8_right	ycyc	inverted	8	right	(10, -12)	(10, 11)	0.0	-8.0	8.0	559	0	0
82	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(-25, -8)	(-27, -2)	-12.0	-2.0	2.0	1300	0	12
83	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_15_left	ycyc	inverted	15	left	(-1, 8)	(-3, 2)	-14.0	1.0	1.0	1402	0	14
84	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_5_left	ycyc	upright	5	left	(-28, -4)	(26, 4)	-14.0	-9.0	9.0	1353	0	14
85	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_12_left	ycyc	upright	12	left	(20, 4)	(-9, 2)	-10.0	2.0	2.0	1699	0	10
86	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_1_left	ycyc	inverted	1	left	(-3, -15)	(-20, 6)	0.0	1.0	1.0	845	0	0
87	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(9, 7)	(-11, -12)	-12.0	-6.0	6.0	1363	0	12
88	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_9_left	7-44	inverted	9	left	(25, 5)	(20, -12)	-7.0	2.0	2.0	1012	0	7
89	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_15_right	ycyc	upright	15	right	(33, 13)	(11, 3)	8.0	-7.0	7.0	1261	8	0
90	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_3_right	ycyc	upright	3	right	(-13, -6)	(5, -13)	0.0	-3.0	3.0	962	0	0
91	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(-16, 4)	(31, 1)	-15.0	0.0	0.0	1235	0	15
92	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_4_left	ycyc	inverted	4	left	(-37, -13)	(11, 10)	-12.0	-8.0	8.0	1369	0	12
93	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_13_left	7-44	upright	13	left	(-36, -15)	(15, -5)	-12.0	1.0	1.0	1102	0	12
94	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_5_right	ycyc	inverted	5	right	(-18, 8)	(-34, -4)	14.0	9.0	9.0	1372	14	0
95	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_5_left	7-44	inverted	5	left	(1, 5)	(20, 10)	6.0	11.0	11.0	1970	6	0
96	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_7_left	7-44	upright	7	left	(-19, -15)	(-14, -11)	-15.0	-8.0	8.0	1220	0	15
97	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_10_right	7-44	upright	10	right	(-3, 11)	(-15, -8)	0.0	-10.0	10.0	852	0	0
98	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-9, -3)	(38, 2)	-13.0	-8.0	8.0	1328	0	13
99	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_12_left	7-44	upright	12	left	(34, 4)	(13, 12)	-14.0	-2.0	2.0	1285	0	14
100	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_6_left	ycyc	upright	6	left	(30, 9)	(-37, -11)	-5.0	1.0	1.0	869	0	5
101	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_2_left	7-44	upright	2	left	(-40, -12)	(-37, 11)	-3.0	-1.0	1.0	895	0	3
102	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_16_right	7-44	upright	16	right	(-33, 6)	(-18, -12)	13.0	-3.0	3.0	1419	13	0
103	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_16_right	ycyc	inverted	16	right	(9, -13)	(-39, 6)	11.0	-5.0	5.0	1278	11	0
104	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_2_right	7-44	inverted	2	right	(15, 8)	(-17, 4)	0.0	-2.0	2.0	728	0	0
105	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_4_right	7-44	upright	4	right	(13, 13)	(-34, 2)	0.0	-4.0	4.0	845	0	0
106	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_12_right	7-44	inverted	12	right	(-19, -14)	(8, 3)	16.0	4.0	4.0	1303	16	0
107	real	2022-10-12 14:40	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_1_left	7-44	upright	1	left	(18, -1)	(2, -10)	-11.0	-10.0	10.0	1328	0	11
108	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_9_right	ycyc	inverted	9	right	(-36, -3)	(18, 0)	0.0	-9.0	9.0	753	0	0
109	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(6, 6)	(-31, -11)	0.0	-9.0	9.0	1162	0	0
110	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_14_right	7-44	inverted	14	right	(-7, -7)	(-18, -13)	5.0	-9.0	9.0	1138	5	0
111	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_14_right	7-44	upright	14	right	(18, -15)	(-21, -7)	0.0	-14.0	14.0	1052	0	0
112	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_5_right	ycyc	upright	5	right	(-30, 14)	(27, -6)	0.0	-5.0	5.0	869	0	0
113	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_11_left	ycyc	inverted	11	left	(-22, 9)	(-27, 2)	-13.0	-2.0	2.0	1187	0	13
114	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-25, -6)	(39, 10)	-14.0	-2.0	2.0	1395	0	14
115	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_4_left	7-44	inverted	4	left	(2, 10)	(-40, 3)	-16.0	-12.0	12.0	1395	0	16
116	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_13_right	ycyc	upright	13	right	(-7, 5)	(26, -2)	7.0	-6.0	6.0	886	7	0
117	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(25, -11)	(-33, 5)	0.0	-3.0	3.0	986	0	0
118	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_11_right	7-44	upright	11	right	(-33, 4)	(-33, 5)	8.0	-3.0	3.0	2445	8	0
119	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_14_right	ycyc	upright	14	right	(-13, 2)	(-39, -9)	16.0	2.0	2.0	2119	16	0
120	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_9_left	7-44	upright	9	left	(-22, -6)	(13, -11)	-13.0	-4.0	4.0	1543	3	16
121	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-37, -4)	(26, 6)	-18.0	-4.0	4.0	1411	0	18
122	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_7_right	7-44	upright	7	right	(-26, 0)	(-2, -1)	0.0	-7.0	7.0	1003	0	0
123	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_7_left	7-44	inverted	7	left	(19, -10)	(-22, -15)	-15.0	-8.0	8.0	1220	0	15
124	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_10_right	7-44	inverted	10	right	(11, 4)	(-21, -1)	8.0	-2.0	2.0	1236	8	0
125	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	ycyc_inverted_14_right	ycyc	inverted	14	right	(-18, -5)	(24, 6)	13.0	-1.0	1.0	1638	13	0
126	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_8_right	7-44	upright	8	right	(20, -11)	(-35, 0)	10.0	2.0	2.0	2112	17	7
127	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_upright_5_left	7-44	upright	5	left	(35, -3)	(-19, 0)	-10.0	-5.0	5.0	1203	0	10
128	real	2022-10-12 14:41	tilt_bengreen927	10	1	right	Exercise 5	1	7-44_inverted_14_left	7-44	inverted	14	left	(-5, -9)	(23, 1)	-12.0	2.0	2.0	1162	0	12
1	practice	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-16, 4)	(31, 1)	-10.0	2.0	2.0	2875	0	10
2	practice	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(-9, -3)	(38, 2)	-8.0	-5.0	5.0	2367	0	8
3	practice	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(17, 12)	(21, 3)	7.0	0.0	0.0	1711	7	0
4	practice	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-25, -8)	(-27, -2)	-13.0	3.0	3.0	2061	0	13
5	practice	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(-8, -4)	(18, -2)	3.0	0.0	0.0	3812	3	0
1	real	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_5_right	ycyc	inverted	5	right	(37, 0)	(-32, -10)	2.0	-3.0	3.0	2462	2	0
2	real	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_10_left	ycyc	inverted	10	left	(22, 6)	(19, 13)	-9.0	1.0	1.0	3834	3	12
3	real	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_4_right	ycyc	inverted	4	right	(11, -11)	(13, 2)	1.0	-3.0	3.0	3665	5	4
4	real	2022-10-12 16:13	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_1_right	ycyc	upright	1	right	(34, -4)	(28, -3)	0.0	-1.0	1.0	1210	0	0
5	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_11_left	7-44	inverted	11	left	(22, 7)	(-19, 2)	-9.0	2.0	2.0	3129	0	9
6	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_6_left	ycyc	inverted	6	left	(16, -12)	(13, 11)	-5.0	1.0	1.0	1930	0	5
7	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_2_left	ycyc	upright	2	left	(-36, 12)	(-40, -1)	-2.0	0.0	0.0	3164	3	5
8	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_3_left	ycyc	upright	3	left	(28, -13)	(-34, -4)	0.0	3.0	3.0	1019	0	0
9	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_9_left	ycyc	inverted	9	left	(-29, -11)	(-27, 4)	-6.0	3.0	3.0	1517	0	6
10	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(18, 11)	(22, -11)	7.0	-2.0	2.0	2812	9	2
11	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_16_right	7-44	upright	16	right	(18, 12)	(15, 9)	13.0	-3.0	3.0	2762	13	0
12	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_6_right	ycyc	inverted	6	right	(24, 14)	(17, -5)	0.0	-6.0	6.0	1211	0	0
13	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_9_left	7-44	upright	9	left	(-7, 13)	(18, -2)	-8.0	1.0	1.0	2090	0	8
14	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_6_right	7-44	inverted	6	right	(2, 5)	(26, 14)	7.0	1.0	1.0	1762	7	0
15	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_2_right	7-44	upright	2	right	(26, -11)	(-10, -5)	0.0	-2.0	2.0	1877	0	0
16	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_1_left	ycyc	upright	1	left	(39, -14)	(-15, 5)	0.0	1.0	1.0	963	0	0
17	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_5_right	ycyc	upright	5	right	(35, 3)	(21, -15)	5.0	0.0	0.0	1928	5	0
18	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_7_left	ycyc	inverted	7	left	(-26, -6)	(15, 12)	-10.0	-3.0	3.0	2330	0	10
19	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_14_right	ycyc	upright	14	right	(-9, 7)	(-3, 13)	11.0	-3.0	3.0	1564	11	0
20	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_1_left	7-44	inverted	1	left	(-29, -14)	(36, 14)	-1.0	0.0	0.0	2579	3	4
21	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_1_right	7-44	upright	1	right	(30, 9)	(-27, 11)	0.0	-1.0	1.0	916	0	0
22	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_11_right	ycyc	inverted	11	right	(-4, -10)	(21, -11)	7.0	-4.0	4.0	2013	7	0
23	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_16_right	ycyc	upright	16	right	(6, 4)	(11, 14)	9.0	-7.0	7.0	1929	9	0
24	real	2022-10-12 16:14	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_8_right	7-44	inverted	8	right	(-16, -4)	(-17, -13)	6.0	-2.0	2.0	1631	6	0
25	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_12_right	7-44	upright	12	right	(35, -9)	(14, -9)	15.0	3.0	3.0	2164	15	0
26	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_12_left	7-44	upright	12	left	(-28, 6)	(-1, 13)	-13.0	-1.0	1.0	3662	10	23
27	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_10_left	7-44	upright	10	left	(19, 12)	(26, 8)	-10.0	0.0	0.0	4427	18	28
28	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_13_right	7-44	inverted	13	right	(14, -1)	(31, -9)	12.0	-1.0	1.0	2049	12	0
29	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_1_left	ycyc	inverted	1	left	(-6, 4)	(6, -12)	-4.0	-3.0	3.0	2961	3	7
30	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_14_left	ycyc	inverted	14	left	(-40, -9)	(14, 4)	-10.0	4.0	4.0	2943	5	15
31	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_8_left	ycyc	upright	8	left	(12, 12)	(8, 12)	-7.0	1.0	1.0	1928	0	7
32	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_4_left	7-44	inverted	4	left	(-15, -13)	(14, 10)	-1.0	3.0	3.0	1035	0	1
33	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-29, 11)	(-33, -4)	-10.0	-5.0	5.0	2565	0	10
34	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(-8, -4)	(18, -2)	0.0	-3.0	3.0	962	0	0
35	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_2_right	ycyc	upright	2	right	(-16, 5)	(-4, -1)	0.0	-2.0	2.0	812	0	0
36	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_14_right	ycyc	inverted	14	right	(-3, 1)	(23, 1)	6.0	-8.0	8.0	1510	6	0
37	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_8_right	ycyc	upright	8	right	(-7, -3)	(16, 5)	6.0	-2.0	2.0	1485	6	0
38	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(3, -4)	(-5, 0)	-7.0	0.0	0.0	1384	0	7
39	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(17, 12)	(21, 3)	9.0	2.0	2.0	2081	11	2
40	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_4_right	7-44	inverted	4	right	(21, -13)	(29, 8)	0.0	-4.0	4.0	884	0	0
41	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_8_left	7-44	inverted	8	left	(6, 10)	(11, 14)	-9.0	-1.0	1.0	1581	0	9
42	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_2_right	7-44	inverted	2	right	(-19, 4)	(13, 8)	0.0	-2.0	2.0	1364	0	0
43	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_4_left	ycyc	inverted	4	left	(32, -13)	(36, 12)	-7.0	-3.0	3.0	1513	0	7
44	real	2022-10-12 16:15	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_14_right	7-44	inverted	14	right	(-1, -15)	(35, -5)	12.0	-2.0	2.0	1526	12	0
45	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_11_right	ycyc	upright	11	right	(1, -13)	(10, 4)	0.0	-11.0	11.0	965	0	0
46	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_13_right	7-44	upright	13	right	(7, -6)	(37, -10)	8.0	-5.0	5.0	1966	8	0
47	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_4_right	7-44	upright	4	right	(-10, -10)	(-1, -12)	0.0	-4.0	4.0	1035	0	0
48	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(31, 10)	(-34, -8)	-9.0	-3.0	3.0	1513	0	9
49	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_15_right	7-44	upright	15	right	(32, 8)	(-31, -2)	14.0	-1.0	1.0	2228	14	0
50	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_7_left	7-44	upright	7	left	(-16, 3)	(33, -1)	-9.0	-2.0	2.0	3013	6	15
51	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_15_right	ycyc	upright	15	right	(35, -15)	(10, -9)	13.0	-2.0	2.0	3895	27	14
52	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_10_right	7-44	upright	10	right	(3, 12)	(33, -9)	6.0	-4.0	4.0	1481	6	0
53	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_5_left	ycyc	upright	5	left	(26, 14)	(32, 9)	-9.0	-4.0	4.0	1465	0	9
54	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_1_right	ycyc	inverted	1	right	(1, 12)	(-34, 6)	0.0	-1.0	1.0	1078	0	0
55	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_15_left	7-44	upright	15	left	(34, -14)	(-36, 3)	-15.0	0.0	0.0	3713	15	30
56	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_6_left	ycyc	upright	6	left	(6, 12)	(10, -5)	-7.0	-1.0	1.0	2511	4	11
57	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_5_left	7-44	inverted	5	left	(36, 5)	(-19, 9)	0.0	5.0	5.0	861	0	0
58	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_13_right	ycyc	upright	13	right	(-20, -12)	(37, 10)	0.0	-13.0	13.0	1133	0	0
